model,model_key,accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,uar,war,parameters,trainable_parameters,training_time_sec,inference_time_sec,best_epoch,best_val_macro_f1
Wav2Vec2,wav2vec2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94377095,94377095,2689.1636180877686,79.98937487602234,5,1.0
