epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_uar,val_war,epoch_time_sec
1,1.4492164001172902,0.6419264179867143,0.0,1.4056291686637061,0.5349357182783678,0.5257789794295498,0.525830619517096,0.5341455678414556,0.5349357182783678,3503.3946981430054
2,1.3681543836788255,0.6592999489013797,0.0,1.306275274604559,0.5472330911123533,0.5415970201580473,0.5415739366711523,0.5467707354677074,0.5472330911123533,2360.532012939453
3,1.2267681749499575,0.6812723556463975,0.0,1.2044599221221037,0.5567356064840693,0.5535602659142652,0.5533568648497033,0.5567038455670384,0.5567356064840693,2032.5744848251343
4,1.094379359727003,0.6853602452733776,0.0,1.1506418351616179,0.5623253214086081,0.5594205700254108,0.5590353565319809,0.5628447881284478,0.5623253214086081,1008.2445209026337
5,0.9755850818692421,0.6916198262646909,0.0,1.1420301874833447,0.5796534376746786,0.5773624003923122,0.5766773756178587,0.5808861908088618,0.5796534376746786,1036.0092599391937
6,0.9078040200836804,0.706821665815023,0.0,1.152879688223558,0.5913918390162102,0.5886120464457588,0.5876344688826542,0.593310608433106,0.5913918390162102,1019.8142290115356
7,0.8675794755925937,0.709887583035258,0.0,1.172750965825149,0.5975405254332029,0.5945604140015615,0.5934267603961151,0.5998851709988517,0.5975405254332029,1104.8912427425385
8,0.8284810932923337,0.7227899846704139,0.0,1.1865717664893185,0.6025712688652879,0.5998854928804994,0.5986815339625462,0.6051849710518497,0.6025712688652879,1061.217630147934
9,0.7980435120207923,0.7298160449667859,0.0,1.1994865714971508,0.606484069312465,0.603488111222544,0.6022755850764631,0.6092682260926823,0.606484069312465,1191.8556742668152
10,0.7796912777180575,0.7314767501277466,0.0,1.2115358655740107,0.6087199552822806,0.6054866096390529,0.604256234744476,0.6115848811158489,0.6087199552822806,2379.1295380592346
