model,model_key,accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,uar,war,parameters,trainable_parameters,training_time_sec,inference_time_sec,best_epoch,best_val_macro_f1
emotion2vec+,emotion2vec_plus,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94377095,94377095,2707.6034648418427,80.53929305076599,5,1.0
