epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_uar,val_war,epoch_time_sec
1,2.094384291768074,0.09583333333333334,0.05016763643258788,2.09064905444781,0.12083333333333333,0.06843036814925871,0.07299239269254262,0.11328125,0.12083333333333333,193.86031293869019
2,2.089318240682284,0.09895833333333333,0.05076907900228409,2.081862187385559,0.1375,0.07936118332354972,0.08465192887845303,0.12890625,0.1375,221.82935404777527
3,2.086266481876373,0.13125,0.06949874505801434,2.067884709437688,0.15416666666666667,0.08443425410343197,0.0900632043769941,0.14453125,0.15416666666666667,235.06924200057983
4,2.0637984752655028,0.20520833333333333,0.144741893810253,2.047319022814433,0.175,0.11683940033693728,0.12462869369273309,0.1640625,0.175,234.32342290878296
5,2.0378906523187954,0.29791666666666666,0.2299637539945944,2.0056071241696674,0.25833333333333336,0.19518893471388415,0.20820153036147643,0.2421875,0.25833333333333336,233.12062120437622
6,1.9977080732584,0.321875,0.2726251225828823,1.9518438220024108,0.2791666666666667,0.23255720936555568,0.24021788606835745,0.265625,0.2791666666666667,236.37860298156738
7,1.9302939191460609,0.371875,0.31463768552211846,1.8776161273320515,0.32916666666666666,0.2765972410306861,0.2783703904327319,0.328125,0.32916666666666666,238.41640996932983
8,1.843091363211473,0.353125,0.2690449900986792,1.8009564220905303,0.325,0.23391730779162745,0.24951179497773596,0.3046875,0.325,236.58348608016968
9,1.748835817972819,0.38958333333333334,0.31574281149200367,1.7268083443244298,0.35,0.26951962210555214,0.28215426357925566,0.33203125,0.35,226.24042296409607
10,1.635186734298865,0.49583333333333335,0.44928615910122266,1.6246488163868587,0.4083333333333333,0.34669894769000564,0.3541259363595354,0.3984375,0.4083333333333333,239.77294301986694
11,1.4920749818285306,0.5458333333333333,0.49543680249167893,1.5118831157684327,0.42083333333333334,0.38049897636124785,0.36777033669009296,0.42578125,0.42083333333333334,234.5398666858673
12,1.3190274407466254,0.6604166666666667,0.6357992944200037,1.3591967483361562,0.5208333333333334,0.48949366034280345,0.48879323769899036,0.515625,0.5208333333333334,232.77403473854065
13,1.1753481904665628,0.7104166666666667,0.6998950025369481,1.2547157342235247,0.5833333333333334,0.5758063866253283,0.5741934790670169,0.59375,0.5833333333333334,1121.1884648799896
14,1.057252512872219,0.7802083333333333,0.770761767933031,1.2434124204019705,0.5791666666666667,0.5755246182070338,0.5738929260875028,0.578125,0.5791666666666667,581.0872750282288
15,0.8983182508498431,0.8635416666666667,0.8543812269646303,1.1447731147209803,0.6208333333333333,0.6142212827686875,0.6164596908672452,0.6171875,0.6208333333333333,248.4406681060791
16,0.7827105766162277,0.890625,0.8823561400834332,1.0911846150954565,0.6416666666666667,0.6276791474161788,0.6373405158646136,0.62890625,0.6416666666666667,245.57410883903503
17,0.6765958130359649,0.9166666666666666,0.9069804375175321,1.0197272645930449,0.6458333333333334,0.6270445721598576,0.6446051193947573,0.62890625,0.6458333333333334,245.641783952713
18,0.5155004898086191,0.9302083333333333,0.9211841851156187,1.0623359512537718,0.65,0.6379847291866145,0.6449614889101665,0.640625,0.65,244.95016407966614
19,0.43596590869128704,0.9510416666666667,0.9500213352710596,1.0025029824425777,0.7,0.692577741661029,0.70434098895456,0.6875,0.7,247.0811161994934
20,0.3426824596710503,0.9614583333333333,0.9596774273903862,1.1136643496652445,0.6458333333333334,0.6407710449038525,0.6513052065181323,0.6328125,0.6458333333333334,254.74873185157776
21,0.27636762376253804,0.9635416666666666,0.9589767854882705,1.215435128721098,0.65,0.63127809730316,0.6437336741604077,0.6328125,0.65,260.33540987968445
22,0.2223833235601584,0.9854166666666667,0.9823891752281553,1.1594955613215765,0.6791666666666667,0.6603587423278947,0.67660488070531,0.65625,0.6791666666666667,291.17817902565
23,0.19090843102894722,0.9822916666666667,0.9814743652825071,1.3175013412100574,0.6416666666666667,0.6281390498880512,0.6403853569176251,0.625,0.6416666666666667,263.9262149333954
24,0.16703371719146767,0.9875,0.9877295495487687,1.3654054936021567,0.6416666666666667,0.6292813986139796,0.6392334918549115,0.625,0.6416666666666667,241.31171321868896
