epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_uar,val_war,epoch_time_sec
1,1.950892988840739,0.12083333333333333,0.0,1.9568761348724366,0.10833333333333334,0.049783549783549784,0.043560606060606064,0.12380952380952381,0.10833333333333334,69.94508695602417
2,1.952386877934138,0.12083333333333333,0.0,1.9561467210451762,0.10833333333333334,0.04968273948673157,0.04347239705089012,0.12380952380952381,0.10833333333333334,70.35576796531677
3,1.9478506922721863,0.12916666666666668,0.0,1.9550509413083395,0.11666666666666667,0.053418803418803416,0.046741452991453,0.13333333333333333,0.11666666666666667,67.29347491264343
4,1.9515882194042207,0.1,0.0,1.953596007823944,0.10833333333333334,0.050793650793650794,0.044444444444444446,0.12380952380952381,0.10833333333333334,67.46170806884766
5,1.9493772685527802,0.1,0.0,1.9517491221427918,0.14166666666666666,0.06433537936479637,0.056293456944196824,0.1619047619047619,0.14166666666666666,67.13058519363403
6,1.94704812169075,0.14583333333333334,0.0,1.9493162711461385,0.14166666666666666,0.0642857142857143,0.05625,0.1619047619047619,0.14166666666666666,64.18818211555481
7,1.943756200869878,0.13333333333333333,0.0,1.946908990542094,0.14166666666666666,0.06427415418604053,0.05623988491278546,0.1619047619047619,0.14166666666666666,64.68377900123596
8,1.9457865536212922,0.12916666666666668,0.0,1.9439132968584696,0.14166666666666666,0.06496862310815799,0.05684754521963824,0.1619047619047619,0.14166666666666666,64.20291590690613
9,1.9420453230539958,0.15833333333333333,0.0,1.9406867345174155,0.14166666666666666,0.06554621848739496,0.05735294117647059,0.1619047619047619,0.14166666666666666,63.720486879348755
10,1.9376718382040659,0.18333333333333332,0.0,1.936605405807495,0.225,0.12443509428081659,0.1613000623344242,0.19523809523809524,0.225,65.42042303085327
11,1.9312430342038474,0.25833333333333336,0.0,1.9323611378669738,0.2916666666666667,0.15025623400924124,0.19469259556268378,0.2285714285714286,0.2916666666666667,59.75497794151306
12,1.926859341065089,0.325,0.0,1.9261364777882894,0.31666666666666665,0.16573907398117274,0.208128485850031,0.2380952380952381,0.31666666666666665,58.6847038269043
13,1.9266794939835867,0.2791666666666667,0.0,1.9191121975580852,0.3333333333333333,0.16682325182325183,0.2135379129129129,0.2380952380952381,0.3333333333333333,59.1378071308136
14,1.912572459379832,0.43333333333333335,0.0,1.9107503056526185,0.35,0.17803731662156388,0.2293120638085743,0.2571428571428571,0.35,60.243685245513916
15,1.9074146687984466,0.3958333333333333,0.0,1.8989851633707682,0.38333333333333336,0.20963327859879582,0.2696360153256705,0.29523809523809524,0.38333333333333336,60.49782180786133
16,1.8859376192092896,0.5,0.0,1.8858026186625163,0.4166666666666667,0.28347392171946384,0.3395030961386772,0.3333333333333333,0.4166666666666667,58.82962989807129
17,1.8586549878120422,0.5208333333333334,0.0,1.8312402367591858,0.45,0.31998324241202586,0.36972892685411235,0.380952380952381,0.45,60.03091287612915
18,1.7941454311211904,0.4666666666666667,0.0,1.7844388008117675,0.4083333333333333,0.2996439478988747,0.35896264795990246,0.3523809523809524,0.4083333333333333,59.012887954711914
19,1.697837801774343,0.45416666666666666,0.0,1.6773998419443765,0.44166666666666665,0.31078251458686246,0.374207427536232,0.37619047619047624,0.44166666666666665,60.63742184638977
20,1.6006571352481842,0.475,0.0,1.6285394390424093,0.45,0.33677222613183205,0.39388204707170227,0.3952380952380952,0.45,60.68009924888611
21,1.5122958521048229,0.5125,0.0,1.6040417313575746,0.38333333333333336,0.26257969647800156,0.32721486153689544,0.32857142857142857,0.38333333333333336,60.45516395568848
22,1.425696082909902,0.6291666666666667,0.0,1.5763322035471599,0.4,0.3122228337408603,0.36115794248621574,0.36666666666666664,0.4,61.604294300079346
23,1.3426323195298513,0.6875,0.0,1.5771675844987234,0.4666666666666667,0.36802323268488685,0.4185115566694514,0.42857142857142855,0.4666666666666667,61.09432291984558
24,1.298410834868749,0.7041666666666667,0.0,1.6347541173299154,0.4083333333333333,0.332312925170068,0.3622023809523809,0.39999999999999997,0.4083333333333333,58.47531604766846
25,1.2261577347914379,0.7,0.0,1.6060851216316223,0.36666666666666664,0.31398934507793613,0.3345232856388462,0.36666666666666664,0.36666666666666664,61.07750105857849
26,1.1506453226010005,0.7625,0.0,1.6076838552951813,0.3333333333333333,0.25468153953911077,0.29427491852529336,0.3142857142857142,0.3333333333333333,61.88675403594971
27,1.1320813337961833,0.7958333333333333,0.0,1.5760327895482382,0.35,0.2656353511304187,0.3038595036676878,0.33333333333333337,0.35,61.43229103088379
28,1.081493580341339,0.8,0.0,1.6248042702674865,0.35833333333333334,0.2862362120875721,0.3102392942722778,0.35714285714285715,0.35833333333333334,60.51073884963989
