model,model_key,accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,uar,war,parameters,trainable_parameters,training_time_sec,inference_time_sec,best_epoch,best_val_macro_f1
HuBERT,hubert,0.25833333333333336,0.18217562254259503,0.15238095238095237,0.07952209660842754,0.1938073394495413,0.25833333333333336,0.1235386690647482,0.15238095238095237,0.25833333333333336,94377095,94377095,1242.2680497169495,23.178303003311157,15,0.3768862310215694
