model,model_key,accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,uar,war,parameters,trainable_parameters,training_time_sec,inference_time_sec,best_epoch,best_val_macro_f1
BEATs,beats,0.6264150943396226,0.6476544488632924,0.6288718588486901,0.6189683994202337,0.6450623252819517,0.6264150943396226,0.6159755735847943,0.6288718588486901,0.6264150943396226,94386550,94386550,39911.67545127869,276.31385135650635,8,0.4956277912263325
