epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_uar,val_war,epoch_time_sec
1,1.817312975724538,0.4041666666666667,0.0,1.8996616403261821,0.125,0.032467532467532464,0.028409090909090908,0.14285714285714285,0.125,53.68283486366272
2,1.8145360867182414,0.4166666666666667,0.0,1.897219979763031,0.125,0.03271537622682661,0.02862595419847328,0.14285714285714285,0.125,44.71701407432556
3,1.8117162624994914,0.37916666666666665,0.0,1.8928562601407368,0.125,0.03271537622682661,0.02862595419847328,0.14285714285714285,0.125,43.17216396331787
4,1.807139273484548,0.4083333333333333,0.0,1.8871569116910298,0.125,0.03271537622682661,0.02862595419847328,0.14285714285714285,0.125,40.256300926208496
5,1.7925894200801848,0.4708333333333333,0.0,1.8791820923487346,0.125,0.03271537622682661,0.02862595419847328,0.14285714285714285,0.125,40.341980934143066
6,1.7788520356019337,0.4625,0.0,1.871707510948181,0.125,0.03271537622682661,0.02862595419847328,0.14285714285714285,0.125,39.41978597640991
7,1.7647406121095022,0.4708333333333333,0.0,1.8609466314315797,0.13333333333333333,0.050824175824175824,0.04447115384615385,0.15238095238095237,0.13333333333333333,39.88311982154846
8,1.7648514330387115,0.4708333333333333,0.0,1.8515473882357278,0.13333333333333333,0.050824175824175824,0.04447115384615385,0.15238095238095237,0.13333333333333333,40.366304874420166
9,1.735255056619644,0.5083333333333333,0.0,1.8393047451972961,0.14166666666666666,0.059737742877277754,0.05984628259337562,0.15714285714285717,0.14166666666666666,40.455328941345215
10,1.7178359587987264,0.5083333333333333,0.0,1.8282164971033732,0.15,0.06814600840336135,0.07433363970588235,0.1619047619047619,0.15,39.90607213973999
11,1.7142438232898711,0.49166666666666664,0.0,1.81763250430425,0.15,0.06814600840336135,0.07433363970588235,0.1619047619047619,0.15,40.168081760406494
12,1.680276910463969,0.5416666666666666,0.0,1.8093244949976603,0.15,0.06792945524666559,0.07372398762654668,0.1619047619047619,0.15,40.82093906402588
13,1.6913912216822307,0.4791666666666667,0.0,1.8015357414881388,0.16666666666666666,0.08303088803088803,0.09967905405405404,0.17142857142857143,0.16666666666666666,40.28254413604736
14,1.656145449479421,0.5291666666666667,0.0,1.7922735174496969,0.16666666666666666,0.08303088803088803,0.09967905405405404,0.17142857142857143,0.16666666666666666,40.06153392791748
15,1.6599060018857321,0.5541666666666667,0.0,1.7840362032254538,0.19166666666666668,0.10298594847775175,0.13386270491803282,0.18571428571428572,0.19166666666666668,40.539369106292725
16,1.6509613156318665,0.5583333333333333,0.0,1.7772274971008302,0.19166666666666668,0.10298594847775175,0.13386270491803282,0.18571428571428572,0.19166666666666668,39.8837103843689
17,1.6537126779556275,0.5541666666666667,0.0,1.7687665939331054,0.19166666666666668,0.10298594847775175,0.13386270491803282,0.18571428571428572,0.19166666666666668,39.644688844680786
18,1.6194404760996501,0.575,0.0,1.7612053036689759,0.21666666666666667,0.12031673134370026,0.16341667480945868,0.19999999999999998,0.21666666666666667,40.28733992576599
19,1.588466262817383,0.5541666666666667,0.0,1.7549261093139648,0.21666666666666667,0.12031673134370026,0.16341667480945868,0.19999999999999998,0.21666666666666667,40.096429109573364
20,1.5996762812137604,0.6125,0.0,1.7494325081507365,0.225,0.12560532687651332,0.17240466101694912,0.20476190476190476,0.225,40.65103507041931
