model,model_key,accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,uar,war,parameters,trainable_parameters,training_time_sec,inference_time_sec,best_epoch,best_val_macro_f1
HuBERT (Transfer from CREMAD),hubert,0.4583333333333333,0.41373626373626377,0.38095238095238093,0.3418742699594112,0.4197115384615385,0.4583333333333333,0.37808735463553755,0.38095238095238093,0.4583333333333333,94377107,5395,830.7152948379517,25.96742868423462,20,0.12560532687651332
