epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_uar,val_war,epoch_time_sec
1,1.9066752329468728,0.4114583333333333,0.0,1.8725775102774302,0.3958333333333333,0.30319584084886286,0.3234088969054537,0.37109375,0.3958333333333333,206.17336988449097
2,1.8076075613498688,0.4739583333333333,0.0,1.748579627275467,0.42083333333333334,0.33958040525759325,0.3622190989414328,0.39453125,0.42083333333333334,219.45995807647705
3,1.7153536687294642,0.5083333333333333,0.0,1.6864028811454772,0.4375,0.35323024791338653,0.3767789311076123,0.41015625,0.4375,220.92667508125305
4,1.6494400630394617,0.5729166666666666,0.0,1.6329724301894506,0.4375,0.3575302340348403,0.38136558297049633,0.41015625,0.4375,236.3131878376007
5,1.5362449169158936,0.59375,0.0,1.5451284478108087,0.44166666666666665,0.36719566353187044,0.39167537443399514,0.4140625,0.44166666666666665,239.7257001399994
6,1.4545515835285188,0.6208333333333333,0.0,1.4922465453545253,0.4791666666666667,0.4090578677546156,0.43632839227159,0.44921875,0.4791666666666667,228.96578192710876
7,1.3436710059642791,0.6677083333333333,0.0,1.3748209913571676,0.5166666666666667,0.4335863628605564,0.4624921203845935,0.484375,0.5166666666666667,204.34874296188354
8,1.2420395915706952,0.6708333333333333,0.0,1.3839195907115935,0.5166666666666667,0.4401782225110652,0.4695234373451362,0.484375,0.5166666666666667,215.21826219558716
9,1.1347731935481231,0.6979166666666666,0.0,1.247888574997584,0.525,0.4550668752349425,0.47756152966237,0.49609375,0.525,207.88736486434937
10,1.0443881429731845,0.7197916666666667,0.0,1.2918735573689142,0.5166666666666667,0.4388209052321782,0.46807563224765675,0.484375,0.5166666666666667,198.777902841568
11,0.9610843790074189,0.725,0.0,1.1751013338565826,0.5583333333333333,0.478175173534961,0.5100535184372917,0.5234375,0.5583333333333333,196.89567184448242
12,0.8579983677715063,0.7447916666666666,0.0,1.3167172911266485,0.5166666666666667,0.4407818187654044,0.4701672733497647,0.484375,0.5166666666666667,196.33354115486145
13,0.7628187141070764,0.7583333333333333,0.0,1.1906738974153996,0.5625,0.4782857574024654,0.5101714745626297,0.52734375,0.5625,195.05887603759766
14,0.6760950908685724,0.775,0.0,1.0213628341754277,0.6291666666666667,0.5621985773129724,0.5996784824671706,0.58984375,0.6291666666666667,195.6727168560028
15,0.6010368038279315,0.8364583333333333,0.0,0.9803862299770116,0.6833333333333333,0.6311980372120227,0.6666112396928244,0.64453125,0.6833333333333333,195.02263283729553
16,0.54748887050276,0.8864583333333333,0.0,1.2066154259567459,0.6208333333333333,0.5748062799782204,0.6131266986434352,0.58203125,0.6208333333333333,193.88974404335022
17,0.48025312467167774,0.9208333333333333,0.0,1.0251904458428422,0.6625,0.6274622609874716,0.6532930783866363,0.6328125,0.6625,194.50450468063354
18,0.4603335177215437,0.9239583333333333,0.0,1.2593978853275378,0.625,0.596356678020707,0.6254471232220875,0.59375,0.625,193.8335201740265
19,0.3823998387902975,0.934375,0.0,1.125554258810977,0.6458333333333334,0.6098270949285856,0.6388880316919406,0.61328125,0.6458333333333334,194.83127093315125
20,0.32956360280513763,0.946875,0.0,0.9669103568419815,0.675,0.6429013471866702,0.6690947703324482,0.64453125,0.675,193.92440509796143
21,0.3129417105112225,0.953125,0.0,0.9918554001487792,0.6791666666666667,0.6611610939822099,0.676667071676262,0.66015625,0.6791666666666667,193.13790798187256
22,0.292964048931996,0.9520833333333333,0.0,1.046670975536108,0.7,0.6787709776440316,0.6973557094869671,0.6796875,0.7,192.2868950366974
23,0.2508380555702994,0.95625,0.0,1.0819343791343272,0.6875,0.6675141469243797,0.685348423386005,0.66796875,0.6875,191.61156487464905
24,0.20061107901856304,0.9677083333333333,0.0,1.6343648135506859,0.5958333333333333,0.5508307474701256,0.5875527973014674,0.55859375,0.5958333333333333,191.8100700378418
25,0.1749745784016947,0.965625,0.0,1.2400908032432199,0.675,0.6582339247015598,0.6792590434911876,0.65625,0.675,190.60709977149963
