epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_uar,val_war,epoch_time_sec
1,1.8227340400218963,0.29583333333333334,0.0,1.9656490008036296,0.13333333333333333,0.05008055853920516,0.04382048872180451,0.15238095238095237,0.13333333333333333,66.48298001289368
2,1.8019754409790039,0.325,0.0,1.9631348570187888,0.13333333333333333,0.04858839209984248,0.04251484308736217,0.15238095238095237,0.13333333333333333,49.42118191719055
3,1.8177738984425862,0.3333333333333333,0.0,1.9587929010391236,0.13333333333333333,0.04858839209984248,0.04251484308736217,0.15238095238095237,0.13333333333333333,46.04054498672485
4,1.8007789870103201,0.3416666666666667,0.0,1.9532074451446533,0.13333333333333333,0.04858839209984248,0.04251484308736217,0.15238095238095237,0.13333333333333333,45.426124811172485
5,1.7886505484580995,0.4125,0.0,1.945945398012797,0.13333333333333333,0.04800462695199537,0.04200404858299596,0.15238095238095237,0.13333333333333333,43.30527377128601
6,1.784965342283249,0.3625,0.0,1.93734313249588,0.14166666666666666,0.06586176980913823,0.05762904858299596,0.1619047619047619,0.14166666666666666,43.12110781669617
7,1.7605032404263814,0.3958333333333333,0.0,1.9279719352722169,0.14166666666666666,0.06586176980913823,0.05762904858299596,0.1619047619047619,0.14166666666666666,45.85382795333862
8,1.7553279221057891,0.4083333333333333,0.0,1.9194189031918845,0.14166666666666666,0.06586176980913823,0.05762904858299596,0.1619047619047619,0.14166666666666666,46.495890855789185
9,1.722820246219635,0.45,0.0,1.9081113576889037,0.14166666666666666,0.06586176980913823,0.05762904858299596,0.1619047619047619,0.14166666666666666,46.432695150375366
10,1.713872919480006,0.4625,0.0,1.896794362862905,0.15,0.07530545112781954,0.0737047697368421,0.16666666666666669,0.15,46.02700686454773
11,1.6889488478501637,0.4791666666666667,0.0,1.88936448097229,0.15,0.07530545112781954,0.0737047697368421,0.16666666666666669,0.15,44.82667803764343
12,1.68372740149498,0.4791666666666667,0.0,1.8795901854832968,0.15,0.07556909004795453,0.07393545379196022,0.16666666666666669,0.15,44.38367676734924
13,1.6654679079850514,0.5041666666666667,0.0,1.8728159507115683,0.15,0.07530545112781954,0.0737047697368421,0.16666666666666669,0.15,45.67184901237488
14,1.6639630595842998,0.4791666666666667,0.0,1.866039550304413,0.15,0.07556909004795453,0.07393545379196022,0.16666666666666669,0.15,45.663463830947876
15,1.6291065553824107,0.5208333333333334,0.0,1.8574559966723123,0.15,0.07556909004795453,0.07393545379196022,0.16666666666666669,0.15,45.78169298171997
16,1.5940173506736754,0.5583333333333333,0.0,1.8530328154563904,0.15,0.07556909004795453,0.07393545379196022,0.16666666666666669,0.15,47.06869292259216
17,1.6066050231456757,0.49583333333333335,0.0,1.8463617086410522,0.15833333333333333,0.09426165479315086,0.090291447944007,0.1761904761904762,0.15833333333333333,44.78873896598816
18,1.5730295360088349,0.5333333333333333,0.0,1.8433953205744424,0.15833333333333333,0.09426165479315086,0.090291447944007,0.1761904761904762,0.15833333333333333,44.15837121009827
19,1.5837940633296967,0.55,0.0,1.8384064118067422,0.15833333333333333,0.09425891568748712,0.0900523088023088,0.1761904761904762,0.15833333333333333,44.55423593521118
20,1.544358253479004,0.5916666666666667,0.0,1.8356794615586598,0.15833333333333333,0.09425891568748712,0.0900523088023088,0.1761904761904762,0.15833333333333333,44.56684899330139
